cluster30,clus_80,min_tm,clus30_min_tm
33926,1608,0.8999999761581421,0.8999999761581421
15577,2781,0.8363000154495239,0.8363000154495239
25931,34339,0.9930499792098999,0.9930499792098999
44816,10014,0.9675999879837036,0.9330999851226807
29737,6326,0.9577000141143799,0.9542999863624573
50082,56571,0.9853500127792358,0.9774500131607056
17821,71737,0.9904999732971191,0.9904999732971191
12912,25627,0.8914999961853027,0.8914999961853027
110,47222,0.8999999761581421,0.8999999761581421
22541,72487,0.9818500280380249,0.9818500280380249
32061,20078,0.9125000238418579,0.9125000238418579
39004,15852,0.9099000096321106,0.9099000096321106
37658,36514,0.90625,0.90625
2829,40254,0.930899977684021,0.926800012588501
3539,76778,0.977649986743927,0.9577000141143799
13718,71152,0.9542499780654907,0.824150025844574
3539,78234,0.9850999712944031,0.9577000141143799
42045,62282,0.9623000025749207,0.9623000025749207
1075,59043,0.9957500100135803,0.9681000113487244
6572,42953,0.9914500117301941,0.9272000193595886
9946,71338,0.8999999761581421,0.8999999761581421
3253,22584,0.7874500155448914,0.7874500155448914
8747,34106,0.9975000023841858,0.9577000141143799
22242,66852,0.7964500188827515,0.7964500188827515
48469,59751,0.639549970626831,0.639549970626831
3123,35656,0.9890999794006348,0.9890999794006348
47700,24790,0.9577000141143799,0.9523500204086304
46674,67767,0.9933500289916992,0.9577000141143799
2704,35486,0.9876000285148621,0.8150500059127808
15299,41521,0.9944000244140625,0.9944000244140625
14532,76655,0.9577000141143799,0.9459499716758728
41518,15236,0.9850999712944031,0.8424000144004822
41946,42033,0.9577000141143799,0.9577000141143799
31232,36206,0.9710999727249146,0.9577000141143799
36202,66853,0.9843999743461609,0.9843999743461609
40874,43913,0.9419500231742859,0.9419500231742859
48805,67062,0.979200005531311,0.979200005531311
19340,11239,0.9923999905586243,0.9577000141143799
12330,32294,0.8569499850273132,0.8569499850273132
19430,80602,0.933650016784668,0.933650016784668
41642,4290,0.9076499938964844,0.9076499938964844
38077,29813,0.9577000141143799,0.9577000141143799
45242,22955,0.9488999843597412,0.9488999843597412
4043,46014,0.994350016117096,0.9233499765396118
2574,14939,0.9577000141143799,0.9577000141143799
15231,65239,0.9954000115394592,0.8877500295639038
4541,81220,0.9340999722480774,0.866349995136261
40083,12369,0.9717000126838684,0.9717000126838684
44217,78776,0.9074000120162964,0.9074000120162964
31962,47314,0.8999999761581421,0.8999999761581421
23661,12918,0.8999999761581421,0.8999999761581421
1840,23776,0.8781499862670898,0.8781499862670898
20835,58079,0.9677500128746033,0.9677500128746033
8782,8752,0.988099992275238,0.988099992275238
50178,30964,0.9886500239372253,0.9886500239372253
47610,34215,0.9983999729156494,0.9427499771118164
46588,42103,0.9821000099182129,0.9611999988555908
4437,28159,0.965149998664856,0.9577000141143799
4314,9085,0.9767500162124634,0.944599986076355
23948,19140,0.9972000122070312,0.9972000122070312
33111,61335,0.9876999855041504,0.9577000141143799
31508,65662,0.9943000078201294,0.9577000141143799
6316,20562,0.9493499994277954,0.9493499994277954
22955,73149,0.7078499794006348,0.7078499794006348
18060,60939,0.824150025844574,0.824150025844574
6504,57141,0.9577000141143799,0.9498999714851379
15842,61439,0.8320000171661377,0.8320000171661377
44275,59916,0.9994999766349792,0.9994999766349792
32557,12272,0.993149995803833,0.9843500256538391
47756,46297,0.9577000141143799,0.9577000141143799
47917,58682,0.5648499727249146,0.5648499727249146
40584,39311,0.9660000205039978,0.9660000205039978
47681,27752,0.6915500164031982,0.6915500164031982
42468,58875,0.9826499819755554,0.9786999821662903
8943,6148,0.5253000259399414,0.5253000259399414
7983,63100,0.9243500232696533,0.9243500232696533
8734,5592,0.989300012588501,0.989300012588501
17559,24139,0.9460499882698059,0.9460499882698059
43713,26947,0.9936000108718872,0.9926999807357788
10815,66340,0.9722999930381775,0.9722999930381775
48045,4499,0.8624500036239624,0.8624500036239624
4460,42740,0.994949996471405,0.9577000141143799
4183,36983,0.9804999828338623,0.9804999828338623
34647,44726,0.9746000170707703,0.9052000045776367
5848,39866,0.9794999957084656,0.9794999957084656
1842,23778,0.9832000136375427,0.9832000136375427
16362,6763,0.9783499836921692,0.9435999989509583
20470,41497,0.9140999913215637,0.9140999913215637
38851,63236,0.9979000091552734,0.9979000091552734
11530,57676,0.9489499926567078,0.8755000233650208
32387,68316,0.9680500030517578,0.6146000027656555
13902,31248,0.7049499750137329,0.7049499750137329
14351,76286,0.9273999929428101,0.9273999929428101
29313,39956,0.9577000141143799,0.9577000141143799
21880,8450,0.9297999739646912,0.9297999739646912
111,47223,0.8999999761581421,0.8999999761581421
16383,76964,0.9577000141143799,0.9577000141143799
8736,5594,0.989300012588501,0.989300012588501
13200,39569,0.9566500186920166,0.7295500040054321
48090,57970,0.8319000005722046,0.8319000005722046
8968,57924,0.9577000141143799,0.9577000141143799
24948,27208,0.9814000129699707,0.9814000129699707
31232,67824,0.9961000084877014,0.9577000141143799
17738,57654,0.9722999930381775,0.9722999930381775
29485,27560,0.9804499745368958,0.9804499745368958
14581,65267,0.9348000288009644,0.9348000288009644
8690,44200,0.9559500217437744,0.9559500217437744
35414,46756,0.9741500020027161,0.9297000169754028
4026,8588,0.9531000256538391,0.9505000114440918
13861,74457,0.979200005531311,0.9282500147819519
19420,30965,0.941100001335144,0.941100001335144
33078,74507,0.9577000141143799,0.8924999833106995
32457,80966,0.9060500264167786,0.9060500264167786
42476,68257,0.9277499914169312,0.2521499991416931
45289,72628,0.9830999970436096,0.9103500247001648
45289,68351,0.9988999962806702,0.9103500247001648
47264,36324,0.9606999754905701,0.8658000230789185
21909,81863,0.9587000012397766,0.9577000141143799
49098,52337,0.9908999800682068,0.9800500273704529
3369,11203,0.9876000285148621,0.9399999976158142
6357,4965,0.9037500023841858,0.9037500023841858
39888,43456,0.9577000141143799,0.9577000141143799
48564,61821,0.6139500141143799,0.6139500141143799
3377,27946,0.9239000082015991,0.8356000185012817
2987,2596,0.9434000253677368,0.8247500061988831
3339,76474,0.9714000225067139,0.9083499908447266
23662,12919,0.20074999332427979,0.20074999332427979
9390,16401,0.9869999885559082,0.9867500066757202
22335,3125,0.9894000291824341,0.9097499847412109
7965,69312,0.9714999794960022,0.9714999794960022
22450,80576,0.9577000141143799,0.9577000141143799
9053,2791,0.9577000141143799,0.9577000141143799
4606,25033,0.9955999851226807,0.9955999851226807
47742,11204,0.85589998960495,0.85589998960495
12024,74481,0.9986000061035156,0.996649980545044
10970,27303,0.9947999715805054,0.9577000141143799
37210,73899,0.8999999761581421,0.8999999761581421
16637,52870,0.8999999761581421,0.8999999761581421
6869,80081,0.8999999761581421,0.8999999761581421
2256,26948,0.9801999926567078,0.9114500284194946
15231,26183,0.9654499888420105,0.8877500295639038
29074,43531,0.36970001459121704,0.36970001459121704
42109,36835,0.9783999919891357,0.9783999919891357
50127,4689,0.6600499749183655,0.6600499749183655
48923,11205,0.959850013256073,0.7856500148773193
11390,48099,0.961899995803833,0.961899995803833
603,70399,0.9947999715805054,0.9577000141143799
43990,47879,0.9680500030517578,0.9680500030517578
20687,58269,0.7806000113487244,0.23035000264644623
15316,19663,0.9768499732017517,0.9768499732017517
21805,64028,0.9523000121116638,0.9523000121116638
17712,46194,0.9984999895095825,0.9984999895095825
26865,13441,0.9940999746322632,0.9940999746322632
17976,55498,0.989799976348877,0.989799976348877
2095,45273,0.9577000141143799,0.9577000141143799
13704,58426,0.6754000186920166,0.6754000186920166
22271,8778,0.8999999761581421,0.8999999761581421
7737,15355,0.9498999714851379,0.9498999714851379
17849,8901,0.9766499996185303,0.9766499996185303
47962,11532,0.9826499819755554,0.9826499819755554
7700,31950,0.9986000061035156,0.9986000061035156
29661,55310,0.9408000111579895,0.602649986743927
35371,55801,0.9138000011444092,0.9138000011444092
9024,67709,0.9850000143051147,0.9850000143051147
48923,72470,0.9811499714851379,0.7856500148773193
12287,70059,0.9473999738693237,0.9111999869346619
48399,72973,0.9211999773979187,0.874750018119812
9390,53358,0.9904000163078308,0.9867500066757202
2900,27482,0.6121500134468079,0.6121500134468079
49079,79321,0.9735999703407288,0.9609000086784363
49093,72804,0.9625999927520752,0.9625999927520752
21881,8451,0.9948999881744385,0.9948999881744385
49975,35756,0.9765499830245972,0.9765499830245972
25531,64920,0.3323499858379364,0.3323499858379364
13580,36908,0.9577000141143799,0.9577000141143799
4573,69955,0.8267999887466431,0.24494999647140503
31296,50094,0.9577000141143799,0.9577000141143799
37704,81943,0.8202999830245972,0.8202999830245972
46692,22847,0.8179500102996826,0.8179500102996826
14303,20124,0.9658499956130981,0.896399974822998
19333,76294,0.916100025177002,0.9138500094413757
17348,18866,0.8920999765396118,0.8920999765396118
9870,7169,0.9577000141143799,0.9577000141143799
47753,22762,0.9835500121116638,0.9577000141143799
23118,50497,0.7007499933242798,0.5890499949455261
24203,73432,0.9577000141143799,0.9577000141143799
14364,49142,0.8486999869346619,0.8486999869346619
36610,50104,0.9410499930381775,0.9410499930381775
9480,40759,0.9664999842643738,0.9664999842643738
37479,29963,0.6069999933242798,0.6069999933242798
16997,26883,0.8463500142097473,0.8463500142097473
113,47225,0.8999999761581421,0.8999999761581421
25085,841,0.994700014591217,0.994700014591217
4974,12819,0.8999999761581421,0.8999999761581421
7969,69327,0.8320500254631042,0.8320500254631042
13349,15238,0.9577000141143799,0.9068499803543091
20428,49260,0.9933000206947327,0.9337000250816345
34470,76113,0.8328999876976013,0.8328999876976013
44572,51937,0.9577000141143799,0.9577000141143799
17279,14733,0.9115999937057495,0.9115999937057495
10504,18508,0.9577000141143799,0.9577000141143799
4595,46875,0.9577000141143799,0.9577000141143799
18039,21072,0.9175000190734863,0.9175000190734863
9544,78885,0.9955499768257141,0.9955499768257141
6385,76719,0.9599999785423279,0.9599999785423279
12421,51558,0.9067000150680542,0.9067000150680542
50411,79405,0.9569000005722046,0.9569000005722046
45498,32260,0.9065999984741211,0.9065999984741211
46522,5889,0.9819999933242798,0.9819999933242798
23243,51416,0.9475499987602234,0.911549985408783
4646,68711,0.9646000266075134,0.9646000266075134
26026,58747,0.9614499807357788,0.9614499807357788
17787,4500,0.948199987411499,0.8237000107765198
13640,5929,0.8472999930381775,0.8374500274658203
37708,81947,0.9832000136375427,0.9832000136375427
32498,74689,0.9754999876022339,0.9577000141143799
3383,72402,0.8365499973297119,0.8365499973297119
28613,32160,0.992900013923645,0.992900013923645
36393,76366,0.9577000141143799,0.30215001106262207
25932,34340,0.9580000042915344,0.9580000042915344
32416,20683,0.9738500118255615,0.9738500118255615
47356,25982,0.9347000122070312,0.9202499985694885
29139,45558,0.9921000003814697,0.9921000003814697
36633,20774,0.9965999722480774,0.9965999722480774
15465,19962,0.7614499926567078,0.7614499926567078
23946,19137,0.694100022315979,0.694100022315979
48931,69571,0.911549985408783,0.911549985408783
7738,15357,0.9007499814033508,0.9007499814033508
20705,5970,0.46764999628067017,0.46764999628067017
47743,11206,0.9682999849319458,0.9682999849319458
11889,4948,0.9423999786376953,0.9423999786376953
11690,5971,0.9337999820709229,0.9193999767303467
10779,14873,0.9627000093460083,0.9349499940872192
47448,40099,0.9061499834060669,0.9061499834060669
28017,52024,0.8999999761581421,0.8999999761581421
33779,63647,0.8999999761581421,0.8999999761581421
29507,27601,0.9577000141143799,0.9577000141143799
42046,46146,0.9577000141143799,0.9577000141143799
22257,24331,0.9577000141143799,0.5441499948501587
2905,45202,0.9280999898910522,0.9280999898910522
22257,34281,0.9940999746322632,0.5441499948501587
18991,19576,0.9904000163078308,0.9904000163078308
46468,10939,0.8999999761581421,0.8999999761581421
2990,62752,0.9934999942779541,0.9934999942779541
28138,14576,0.9761999845504761,0.9761999845504761
31963,47315,0.8999999761581421,0.8999999761581421
28971,55802,0.9987999796867371,0.8381999731063843
20576,49501,0.909500002861023,0.909500002861023
5616,33667,0.9502999782562256,0.9502999782562256
29487,27562,0.9477499723434448,0.9269000291824341
10553,23603,0.9795500040054321,0.9180999994277954
27009,16037,0.9927999973297119,0.85794997215271
11854,55565,0.9958000183105469,0.9577000141143799
27033,79437,0.958899974822998,0.9577000141143799
20745,30933,0.9577000141143799,0.9321500062942505
38400,7974,0.716949999332428,0.716949999332428
1281,70227,1.0,1.0
37631,48606,0.963450014591217,0.8986999988555908
11942,46568,0.9577000141143799,0.9577000141143799
13639,30754,0.9857500195503235,0.8179000020027161
38874,76658,0.9577000141143799,0.9577000141143799
48744,71074,0.8514500260353088,0.8514500260353088
13639,3126,0.8179000020027161,0.8179000020027161
8169,33349,0.9577000141143799,0.7753000259399414
36279,49549,0.9248999953269958,0.900600016117096
40094,53505,0.9577000141143799,0.9577000141143799
19340,11233,0.9848499894142151,0.9577000141143799
16362,81239,0.9587500095367432,0.9435999989509583
20856,46389,0.9976000189781189,0.9574999809265137
41849,80577,0.9577000141143799,0.9356499910354614
48915,49245,0.9373499751091003,0.9373499751091003
41849,58008,0.9356499910354614,0.9356499910354614
28117,76139,0.9508500099182129,0.9508500099182129
10714,81522,0.963100016117096,0.963100016117096
31256,56778,0.9709500074386597,0.8231499791145325
15311,45128,0.9577000141143799,0.9577000141143799
22724,37618,0.9349499940872192,0.9349499940872192
21081,40694,0.6233000159263611,0.6233000159263611
29542,62655,0.9369500279426575,0.9369500279426575
48315,60443,0.9976000189781189,0.9577000141143799
7740,36690,0.9549499750137329,0.8539999723434448
22034,2143,0.7355999946594238,0.7355999946594238
603,8148,0.9832000136375427,0.9577000141143799
2921,67374,0.8968999981880188,0.8273000121116638
18043,21079,0.965499997138977,0.965499997138977
9223,80981,0.984000027179718,0.984000027179718
35459,42952,0.986299991607666,0.9847000241279602
13071,43504,0.9526000022888184,0.9526000022888184
7527,45747,0.9793499708175659,0.9793499708175659
35307,8049,0.9577000141143799,0.9577000141143799
10758,70386,1.0,0.8286499977111816
21728,21717,0.9282000064849854,0.9282000064849854
41516,8519,0.952049970626831,0.952049970626831
10785,29227,1.0,0.7508500218391418
34028,23871,0.9180499911308289,0.7512000203132629
17984,77644,0.9434999823570251,0.48410001397132874
30420,53990,0.9090999960899353,0.9090999960899353
33186,55803,0.9914000034332275,0.9474999904632568
11601,67121,0.7872499823570251,0.7787500023841858
20700,67553,0.671500027179718,0.671500027179718
24838,64590,0.9142000079154968,0.9142000079154968
32573,69984,0.9577000141143799,0.9577000141143799
9416,59210,0.9932000041007996,0.9113500118255615
26868,13445,0.9362999796867371,0.9362999796867371
33141,61327,0.996749997138977,0.9699000120162964
40547,44394,0.9279000163078308,0.9279000163078308
30910,45758,0.9842000007629395,0.9577000141143799
46692,22904,0.9642000198364258,0.8179500102996826
7500,27209,0.6949499845504761,0.6949499845504761
34028,8149,0.8881000280380249,0.7512000203132629
1995,2033,0.9577000141143799,0.6563000082969666
45408,74690,0.9941999912261963,0.9577000141143799
48051,42363,0.8430500030517578,0.7789999842643738
1217,40798,0.9169999957084656,0.9169999957084656
4168,35728,0.847100019454956,0.847100019454956
38333,81829,0.9577000141143799,0.9577000141143799
32386,69612,0.9897000193595886,0.9897000193595886
19618,52334,0.9678999781608582,0.9678999781608582
5581,8094,0.9861999750137329,0.9861999750137329
32262,58672,0.9577000141143799,0.7999500036239624
8639,27326,0.9049999713897705,0.9049999713897705
29824,6593,0.9613999724388123,0.9613999724388123
6261,20406,0.8860999941825867,0.8860999941825867
11192,25919,0.9868000149726868,0.6003000140190125
1033,59577,0.9860000014305115,0.6474499702453613
38105,54952,0.840399980545044,0.7711499929428101
37166,23507,0.5817999839782715,0.5817999839782715
47281,10471,0.9941999912261963,0.9577000141143799
19707,35121,0.9758999943733215,0.9758999943733215
38973,46837,0.9298999905586243,0.9298999905586243
14582,65268,0.9769499897956848,0.9769499897956848
17472,27210,0.8697999715805054,0.8697999715805054
30648,21862,0.9940000176429749,0.9940000176429749
41488,43999,0.9463499784469604,0.9463499784469604
8749,34107,0.5408499836921692,0.5408499836921692
13461,41538,0.9734500050544739,0.8245000243186951
13448,8636,0.991100013256073,0.8640999794006348
50133,37403,0.9614999890327454,0.9614999890327454
11190,10356,0.9733499884605408,0.9733499884605408
22617,76475,0.9685999751091003,0.9577000141143799
18663,29782,0.9577000141143799,0.9528499841690063
47987,72767,0.9622499942779541,0.9622499942779541
10816,31703,0.9334999918937683,0.9334999918937683
19741,59127,0.5325999855995178,0.5325999855995178
18902,41313,0.847000002861023,0.847000002861023
2131,43358,0.7982000112533569,0.7982000112533569
1186,56110,0.9428499937057495,0.9329500198364258
26244,51290,0.8990499973297119,0.8990499973297119
29422,45052,0.9793999791145325,0.9793999791145325
17653,35614,0.983299970626831,0.983299970626831
41348,38761,0.47279998660087585,0.47279998660087585
11403,58270,0.978600025177002,0.8295000195503235
36229,27542,0.9853500127792358,0.9853500127792358
7184,53902,0.8999999761581421,0.8999999761581421
35909,986,0.8999999761581421,0.8999999761581421
23107,60581,0.970550000667572,0.8956500291824341
23107,118,0.8956500291824341,0.8956500291824341
2742,22180,0.9556999802589417,0.9556999802589417
15243,65165,0.951449990272522,0.951449990272522
9103,58644,0.9178000092506409,0.9178000092506409
8945,71825,0.9139000177383423,0.9139000177383423
38732,37480,0.9577000141143799,0.9577000141143799
15996,77208,0.982699990272522,0.9577000141143799
46692,31150,0.97079998254776,0.8179500102996826
50082,4597,0.9879000186920166,0.9774500131607056
10559,77293,0.9071999788284302,0.8986999988555908
114,47226,0.8999999761581421,0.8999999761581421
24166,11949,0.9513999819755554,0.9513999819755554
10780,14874,0.9593999981880188,0.9593999981880188
24695,53152,0.9613999724388123,0.9047999978065491
23995,38986,0.9577000141143799,0.9577000141143799
31244,69569,0.9524499773979187,0.9524499773979187
15455,37302,0.9194499850273132,0.9194499850273132
42613,75470,0.7843499779701233,0.7843499779701233
12022,4966,0.7589499950408936,0.7589499950408936
1897,45557,0.970300018787384,0.970300018787384
19305,34209,0.9899500012397766,0.9899500012397766
11670,49113,0.7160000205039978,0.7160000205039978
10084,68849,0.22100000083446503,0.22100000083446503
28146,64485,0.9577000141143799,0.9194499850273132
22575,6394,0.9833499789237976,0.9749500155448914
6673,53506,0.9577000141143799,0.9577000141143799
8312,7581,0.9810000061988831,0.9810000061988831
28939,60378,0.9728999733924866,0.9728999733924866
11123,27128,0.9668499827384949,0.8671500086784363
11123,5121,0.9667999744415283,0.8671500086784363
24019,68121,0.9577000141143799,0.8759999871253967
23294,16607,0.9923999905586243,0.9577000141143799
22035,44806,0.9577000141143799,0.9577000141143799
27532,64275,0.9577000141143799,0.9577000141143799
8516,15115,0.8442500233650208,0.8442500233650208
24986,13833,0.8777499794960022,0.8777499794960022
29135,71540,0.5449000000953674,0.5449000000953674
21720,21707,0.9787999987602234,0.9787999987602234
20471,41498,0.972599983215332,0.972599983215332
37447,15012,0.9093000292778015,0.9093000292778015
4239,24835,0.8925999999046326,0.8925999999046326
5761,15020,0.9896500110626221,0.9896500110626221
36228,27541,0.9260500073432922,0.9260500073432922
48213,49960,0.9832000136375427,0.9832000136375427
12934,29861,0.9654499888420105,0.9654499888420105
17245,23639,0.9886999726295471,0.9825999736785889
10854,8589,0.9990000128746033,0.9990000128746033
28480,65242,0.9864000082015991,0.9864000082015991
2140,21563,0.9733999967575073,0.9733999967575073
5799,36325,0.9997000098228455,0.9997000098228455
37705,81944,0.9922999739646912,0.9922999739646912
29620,11163,0.9192000031471252,0.9192000031471252
19080,40201,0.9719499945640564,0.9704999923706055
20670,62867,0.8744000196456909,0.28725001215934753
36540,63237,0.8916500210762024,0.8916500210762024
22698,65269,0.9983500242233276,0.9577000141143799
30017,65869,0.8999999761581421,0.8999999761581421
26163,74747,0.9350000023841858,0.9350000023841858
32336,42570,0.9866999983787537,0.9866999983787537
10455,33283,0.819100022315979,0.819100022315979
2108,14425,0.9577000141143799,0.9577000141143799
22335,45195,0.9097499847412109,0.9097499847412109
13996,58968,0.9577000141143799,0.9577000141143799
47827,42061,0.9577000141143799,0.9577000141143799
22268,8721,0.9577000141143799,0.9577000141143799
42670,75081,0.9871000051498413,0.9871000051498413
40166,1021,0.9577000141143799,0.7656999826431274
30093,78931,0.8999999761581421,0.8999999761581421
115,47227,0.8999999761581421,0.8999999761581421
8783,8753,0.9855499863624573,0.9855499863624573
46098,38959,0.9983000159263611,0.9577000141143799
33507,75196,0.8999999761581421,0.8999999761581421
22372,71638,0.9577000141143799,0.9577000141143799
37266,38495,0.902400016784668,0.902400016784668
18753,38773,0.7519000172615051,0.7519000172615051
30094,78932,0.8999999761581421,0.8999999761581421
9049,46298,0.9577000141143799,0.9577000141143799
18481,79235,0.9577000141143799,0.9577000141143799
22626,55499,0.9697999954223633,0.9071499705314636
45256,11680,0.82464998960495,0.82464998960495
20210,70278,0.9577000141143799,0.9577000141143799
4398,11533,0.6871500015258789,0.6871500015258789
23247,50740,0.9699500203132629,0.9699500203132629
22626,42129,0.958299994468689,0.9071499705314636
48459,53371,0.9577000141143799,0.9577000141143799
45402,16386,0.9850000143051147,0.9850000143051147
3353,63053,0.9577000141143799,0.885200023651123
28421,33917,0.9754999876022339,0.9754999876022339
15317,36836,0.9916999936103821,0.9890999794006348
26891,74092,0.9879999756813049,0.9879999756813049
3139,8590,0.9771999716758728,0.9198499917984009
8823,77552,0.9799000024795532,0.9799000024795532
15050,19141,0.9908499717712402,0.9577000141143799
18554,7388,0.9577000141143799,0.9577000141143799
29314,39957,0.9577000141143799,0.9577000141143799
7627,4136,0.9630500078201294,0.9630500078201294
14656,72825,0.8784999847412109,0.8784999847412109
16221,67840,0.9905999898910522,0.9905999898910522
14706,74831,0.949150025844574,0.949150025844574
20766,80673,0.9656500220298767,0.9577000141143799
35120,47293,0.6570000052452087,0.6570000052452087
18556,7390,0.9577000141143799,0.9577000141143799
10929,40100,0.9535999894142151,0.9535999894142151
37706,81945,0.9768999814987183,0.9768999814987183
4270,42364,0.9926999807357788,0.9926999807357788
33028,58609,0.9725000262260437,0.9725000262260437
29141,45560,0.8884000182151794,0.8884000182151794
29312,55252,0.9501500129699707,0.9498999714851379
19672,3816,0.9717000126838684,0.9717000126838684
6298,72629,0.9650499820709229,0.9229999780654907
41210,64513,0.4903999865055084,0.4903999865055084
50614,32383,0.9822499752044678,0.9681000113487244
43702,10026,0.805649995803833,0.805649995803833
28422,48400,0.9577000141143799,0.9577000141143799
12093,34904,0.9577000141143799,0.9577000141143799
29138,43766,0.8855500221252441,0.8493499755859375
39118,36142,0.9577000141143799,0.9577000141143799
34028,21864,0.9307000041007996,0.7512000203132629
3539,65336,0.9577000141143799,0.9577000141143799
31574,52739,0.8381500244140625,0.8381500244140625
50448,163,0.9447000026702881,0.9447000026702881
35597,12497,1.0,1.0
14646,73017,0.22325000166893005,0.22325000166893005
38979,6782,0.9577000141143799,0.9320999979972839
23042,46569,0.9577000141143799,0.9577000141143799
27041,46570,0.9577000141143799,0.8915500044822693
18558,7392,0.9577000141143799,0.9577000141143799
18559,7393,0.9579499959945679,0.9579499959945679
18560,7394,0.9538000226020813,0.9538000226020813
18561,7395,0.9966999888420105,0.9966999888420105
16260,34770,0.9577000141143799,0.9577000141143799
36894,12517,0.3433550000190735,0.3433550000190735
26054,74482,0.46000000834465027,0.46000000834465027
30793,39698,0.8674499988555908,0.8674499988555908
46145,65014,0.9459499716758728,0.9459499716758728
49669,55022,0.9577000141143799,0.9577000141143799
24084,35254,0.729449987411499,0.522599995136261
15481,56568,0.9575999975204468,0.9528499841690063
17593,35489,0.9347500205039978,0.9347500205039978
16136,22764,0.9667500257492065,0.9667500257492065
23957,70426,0.9849500060081482,0.9849500060081482
17703,48161,0.9056000113487244,0.9056000113487244
30095,78933,0.8999999761581421,0.8999999761581421
10581,31307,0.7801499962806702,0.6847000122070312
41614,35589,0.8332499861717224,0.8332499861717224
14082,48608,0.9667500257492065,0.9667500257492065
33508,75197,0.8999999761581421,0.8999999761581421
22788,6690,0.9954000115394592,0.9954000115394592
23974,30139,0.9666500091552734,0.9666500091552734
5800,36326,0.9811499714851379,0.9811499714851379
15764,52304,0.9901000261306763,0.9901000261306763
47721,5930,0.8955000042915344,0.8955000042915344
25541,17892,0.9988999962806702,0.998199999332428
2397,33671,0.9943000078201294,0.9943000078201294
21721,21709,0.9991000294685364,0.9991000294685364
1135,68668,0.989300012588501,0.8021000027656555
10559,52112,0.8986999988555908,0.8986999988555908
25088,844,0.8999999761581421,0.8999999761581421
20670,76266,0.9811000227928162,0.28725001215934753
24004,35009,0.9771999716758728,0.9771999716758728
15851,12202,0.3077400028705597,0.3077400028705597
37575,17904,0.9957000017166138,0.7573500275611877
19726,77050,0.9875500202178955,0.9577000141143799
25933,34341,0.9866999983787537,0.9866999983787537
47738,20265,0.9749500155448914,0.9749500155448914
47050,74125,0.861050009727478,0.861050009727478
28990,68100,0.9370499849319458,0.9121500253677368
48091,57971,0.9951500296592712,0.9951500296592712
117,47229,0.8999999761581421,0.8999999761581421
32533,60604,0.9951000213623047,0.5831999778747559
7530,45751,0.8608499765396118,0.8608499765396118
27533,64276,0.9577000141143799,0.9577000141143799
27533,64277,0.9577000141143799,0.9577000141143799
25909,80501,0.9020500183105469,0.9020500183105469
7662,36584,0.9962000250816345,0.993149995803833
35458,51291,0.9987999796867371,0.9987999796867371
4408,58245,0.9940999746322632,0.937749981880188
22898,256,0.981249988079071,0.981249988079071
38079,39571,0.9604499936103821,0.9604499936103821
23830,33614,0.9146000146865845,0.9146000146865845
2646,30275,0.8605499863624573,0.8605499863624573
11531,57679,0.9122999906539917,0.9122999906539917
29354,15239,0.9577000141143799,0.9577000141143799
7977,49849,0.9338499903678894,0.9123499989509583
7725,31953,0.5902000069618225,0.5902000069618225
16874,71287,0.9577000141143799,0.9577000141143799
18482,79236,0.9577000141143799,0.9577000141143799
8072,12904,0.8960000276565552,0.8960000276565552
26707,41241,0.9316999912261963,0.9316999912261963
6194,35915,0.9831500053405762,0.32120001316070557
13303,17893,0.9681500196456909,0.9546999931335449
13303,26000,0.9577000141143799,0.9546999931335449
13303,10473,0.965149998664856,0.9546999931335449
2647,30276,0.9639000296592712,0.9639000296592712
35041,25458,0.9577000141143799,0.9577000141143799
45041,58337,0.9370999932289124,0.9208499789237976
11730,34538,0.9783999919891357,0.9783999919891357
2436,44727,0.970300018787384,0.970300018787384
119,47231,0.8999999761581421,0.8999999761581421
27133,9630,0.9577000141143799,0.9577000141143799
14374,77810,0.7081500291824341,0.7081500291824341
44883,31555,0.911549985408783,0.911549985408783
46236,81864,0.5654500126838684,0.5263500213623047
35555,73417,0.9577000141143799,0.9060999751091003
40118,79708,0.7978000044822693,0.5457000136375427
14813,78781,0.9935500025749207,0.9935500025749207
47602,41605,0.9577000141143799,0.9577000141143799
2704,15241,0.9577000141143799,0.8150500059127808
30773,43811,0.9089000225067139,0.9089000225067139
32075,48907,0.8472999930381775,0.8472999930381775
27060,3711,0.9577000141143799,0.9577000141143799
6379,67949,0.8126000165939331,0.809249997138977
14480,69489,0.9556999802589417,0.9556999802589417
14480,24921,0.9577000141143799,0.9556999802589417
19097,30431,0.7928000092506409,0.7928000092506409
40708,43533,0.6473000049591064,0.6473000049591064
35456,9609,0.9577000141143799,0.9561499953269958
48457,38085,0.9759500026702881,0.9759500026702881
27391,23289,0.8999999761581421,0.8999999761581421
23189,6895,0.8690999746322632,0.8690999746322632
2737,57477,0.9577000141143799,0.9577000141143799
24044,50500,0.9873999953269958,0.9873999953269958
46892,65442,0.7773500084877014,0.7773500084877014
2398,33672,0.9692500233650208,0.9692500233650208
15483,72403,0.9670500159263611,0.9670500159263611
120,47232,0.8999999761581421,0.8999999761581421
18904,39988,0.6435499787330627,0.6435499787330627
8780,32107,0.8407999873161316,0.6325500011444092
44884,45486,0.9577000141143799,0.9577000141143799
23126,76934,0.9782500267028809,0.9782500267028809
8899,37004,0.9483000040054321,0.9159500002861023
25372,76192,0.9577000141143799,0.9577000141143799
14256,71662,0.940750002861023,0.940750002861023
